"UNIT";"INDIC_TO";"NACE_R2";"GEO";"FREQ";"obsTime";"obsValue";"OBS_STATUS";"OBS_FLAG"
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1996";11,6;NA;NA
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1995";7,6;NA;NA
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1994";7,6;NA;NA
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1993";-2,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1992";-7,8;NA;NA
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1991";-5;NA;NA
"PCH_PRE";"A001";"I551-I553";"IT";"A";"1990";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2015";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2014";7,07;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2013";4,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2012";6,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2011";3,8;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2010";5,1;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2009";7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2008";6,6;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2007";4,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2006";12,5;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2005";4,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2004";6,6;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2003";6;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2002";3,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2001";1,3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"2000";-1;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1999";-0,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1998";1,2;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1997";-0,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1996";-0,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1995";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1994";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1993";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1992";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1991";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITC4";"A";"1990";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2015";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2014";-2,5;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2013";-0,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2012";1,5;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2011";-1,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2010";2;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2009";3,8;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2008";4,2;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2007";-8,6;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2006";0,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2005";15,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2004";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2003";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2002";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2001";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"2000";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1999";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1998";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1997";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1996";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1995";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1994";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1993";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1992";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1991";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH";"A";"1990";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2015";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2014";2,8;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2013";-5,1;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2012";-0,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2011";0,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2010";-0,1;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2009";-0,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2008";0;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2007";0,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2006";0,5;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2005";0,4;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2004";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2003";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2002";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2001";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"2000";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1999";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1998";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1997";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1996";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1995";NA;"na";NA
